Date,Day of the Week,Day of the Week ,Hour,Temperature(�C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(�C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,Rented Bike Count
25/09/2018,Tuesday,2,1,13.8,60,0.8,2000,6.1,0,0,0,4,1,1,408
25/09/2018,Tuesday,2,2,13.4,62,0.2,2000,6.2,0,0,0,4,1,1,292
25/09/2018,Tuesday,2,3,12.7,67,0.5,2000,6.7,0,0,0,4,1,1,222
25/09/2018,Tuesday,2,4,12,69,0.5,2000,6.4,0,0,0,4,1,1,157
25/09/2018,Tuesday,2,5,11.5,70,0.5,2000,6.2,0,0,0,4,1,1,105
25/09/2018,Tuesday,2,6,11.2,70,0.9,2000,5.9,0,0,0,4,1,1,132
25/09/2018,Tuesday,2,7,10.8,72,0.9,2000,5.9,0.03,0,0,4,1,1,262
25/09/2018,Tuesday,2,8,12,61,1.3,1988,4.6,0.6,0,0,4,1,1,440
25/09/2018,Tuesday,2,9,15.3,49,1,2000,4.6,1.34,0,0,4,1,1,542
25/09/2018,Tuesday,2,10,18,44,1.3,1984,5.5,1.99,0,0,4,1,1,667
25/09/2018,Tuesday,2,11,20.1,40,1.6,1985,6,2.47,0,0,4,1,1,853
25/09/2018,Tuesday,2,12,21.7,36,2,2000,5.9,2.78,0,0,4,1,1,1045
25/09/2018,Tuesday,2,13,22.9,30,2,2000,4.3,2.9,0,0,4,1,1,1309
25/09/2018,Tuesday,2,14,23.7,28,1.4,2000,4,2.77,0,0,4,1,1,1522
25/09/2018,Tuesday,2,15,24.1,26,1.6,2000,3.3,2.38,0,0,4,1,1,1747
25/09/2018,Tuesday,2,16,24.2,28,1.7,2000,4.5,1.86,0,0,4,1,1,1955
25/09/2018,Tuesday,2,17,22.9,33,1.4,2000,5.7,0.83,0,0,4,1,1,2033
25/09/2018,Tuesday,2,18,21.6,37,1,2000,6.2,0.24,0,0,4,1,1,1885
25/09/2018,Tuesday,2,19,20.3,39,0.6,2000,5.8,0,0,0,4,1,1,1608
25/09/2018,Tuesday,2,20,19.3,45,0.4,2000,7,0,0,0,4,1,1,1583
25/09/2018,Tuesday,2,21,18.5,48,1,2000,7.2,0,0,0,4,1,1,1565
25/09/2018,Tuesday,2,22,17.7,52,1,2000,7.7,0,0,0,4,1,1,1418
25/09/2018,Tuesday,2,23,17.4,49,1.2,2000,6.5,0,0,0,4,1,1,1042
26/09/2018,Wednesday,3,0,17,51,1.5,2000,6.7,0,0,0,4,0,1,880
26/09/2018,Wednesday,3,1,16.6,53,1.7,2000,6.9,0,0,0,4,0,1,594
26/09/2018,Wednesday,3,2,16.6,54,1.5,2000,7.2,0,0,0,4,0,1,453
26/09/2018,Wednesday,3,3,16.5,57,1.6,2000,7.9,0,0,0,4,0,1,355
26/09/2018,Wednesday,3,4,16.4,59,1.7,2000,8.3,0,0,0,4,0,1,222
26/09/2018,Wednesday,3,5,16.3,61,1.5,2000,8.7,0,0,0,4,0,1,150
26/09/2018,Wednesday,3,6,16.3,62,2.1,2000,8.9,0,0,0,4,0,1,230
26/09/2018,Wednesday,3,7,16.3,62,2,2000,8.9,0.01,0,0,4,0,1,335
26/09/2018,Wednesday,3,8,16.7,60,2,2000,8.8,0.2,0,0,4,0,1,598
26/09/2018,Wednesday,3,9,17.7,54,1.8,2000,8.2,0.63,0,0,4,0,1,680
26/09/2018,Wednesday,3,10,19.4,47,2.3,2000,7.7,1.45,0,0,4,0,1,923
26/09/2018,Wednesday,3,11,20.5,42,2.1,1981,7.1,1.59,0,0,4,0,1,1152
26/09/2018,Wednesday,3,12,22.5,37,1.8,2000,7,2.5,0,0,4,0,1,1358
26/09/2018,Wednesday,3,13,23.4,34,2.1,2000,6.6,2.84,0,0,4,0,1,1686
26/09/2018,Wednesday,3,14,24.1,33,1.3,2000,6.8,2.52,0,0,4,0,1,1972
26/09/2018,Wednesday,3,15,24.7,35,1.2,2000,8.1,2.28,0,0,4,0,1,2170
26/09/2018,Wednesday,3,16,24.4,35,1.8,2000,7.9,1.71,0,0,4,0,1,2270
26/09/2018,Wednesday,3,17,23.6,38,1.4,2000,8.4,1.04,0,0,4,0,1,2349
26/09/2018,Wednesday,3,18,22.1,45,1.5,2000,9.6,0.27,0,0,4,0,1,2339
26/09/2018,Wednesday,3,19,20.7,46,1,2000,8.6,0.02,0,0,4,0,1,1937
26/09/2018,Wednesday,3,20,20,46,2,2000,8,0,0,0,4,0,1,1653
26/09/2018,Wednesday,3,21,18.9,43,2,2000,6,0,0,0,4,0,1,1529
26/09/2018,Wednesday,3,22,18.1,43,1.7,2000,5.3,0,0,0,4,0,1,1249
26/09/2018,Wednesday,3,23,17.4,46,2.1,2000,5.6,0,0,0,4,0,1,934
27/09/2018,Thursday,4,0,16.7,50,1.7,2000,6.2,0,0,0,4,0,1,770
27/09/2018,Thursday,4,1,16.1,53,1.4,2000,6.5,0,0,0,4,0,1,488
27/09/2018,Thursday,4,2,15.7,53,1.4,2000,6.1,0,0,0,4,0,1,326
27/09/2018,Thursday,4,3,14.9,57,1.1,2000,6.4,0,0,0,4,0,1,178
27/09/2018,Thursday,4,4,14.4,58,1.1,2000,6.2,0,0,0,4,0,1,151
27/09/2018,Thursday,4,5,13.9,60,0.6,2000,6.2,0,0,0,4,0,1,207
27/09/2018,Thursday,4,6,13.4,61,0.8,2000,6,0,0,0,4,0,1,589
27/09/2018,Thursday,4,7,13.2,60,0.5,2000,5.5,0.02,0,0,4,0,1,1364
27/09/2018,Thursday,4,8,14.8,51,1.1,2000,4.7,0.59,0,0,4,0,1,2129
27/09/2018,Thursday,4,9,17.7,48,1.5,2000,6.5,1.3,0,0,4,0,1,1120
27/09/2018,Thursday,4,10,19.9,47,1.8,1989,8.2,1.93,0,0,4,0,1,907
27/09/2018,Thursday,4,11,21.3,43,1.7,1998,8.2,2.42,0,0,4,0,1,1019
27/09/2018,Thursday,4,12,23.2,42,1.4,2000,9.5,2.73,0,0,4,0,1,1189
27/09/2018,Thursday,4,13,23,39,1.7,2000,8.2,2.28,0,0,4,0,1,1191
27/09/2018,Thursday,4,14,24.6,34,1.5,2000,7.6,2.74,0,0,4,0,1,1305
27/09/2018,Thursday,4,15,23.4,35,1.4,2000,7,1.39,0,0,4,0,1,1404
27/09/2018,Thursday,4,16,23.6,31,1.1,2000,5.4,1.37,0,0,4,0,1,1636
27/09/2018,Thursday,4,17,24.3,31,1.5,2000,6,1.17,0,0,4,0,1,2189
27/09/2018,Thursday,4,18,22.5,38,0.8,2000,7.4,0.31,0,0,4,0,1,3154
27/09/2018,Thursday,4,19,20.6,44,0.7,2000,7.9,0.01,0,0,4,0,1,2422
27/09/2018,Thursday,4,20,19.5,47,1.2,2000,7.8,0,0,0,4,0,1,2098
27/09/2018,Thursday,4,21,18.7,48,1.3,2000,7.4,0,0,0,4,0,1,1930
27/09/2018,Thursday,4,22,17.9,50,1,2000,7.3,0,0,0,4,0,1,1801
27/09/2018,Thursday,4,23,17.7,51,1.4,2000,7.4,0,0,0,4,0,1,1222
28/09/2018,Friday,5,0,17.1,52,1.4,2000,7.1,0,0,0,4,0,0,0
28/09/2018,Friday,5,1,16.5,53,1.5,2000,6.8,0,0,0,4,0,0,0
28/09/2018,Friday,5,2,16,56,1.5,2000,7.2,0,0,0,4,0,0,0
28/09/2018,Friday,5,3,15.3,59,1.6,2000,7.3,0,0,0,4,0,0,0
28/09/2018,Friday,5,4,14.7,62,1.5,2000,7.4,0,0,0,4,0,0,0
28/09/2018,Friday,5,5,14.5,60,1.4,2000,6.8,0,0,0,4,0,0,0
28/09/2018,Friday,5,6,14.4,61,1.2,2000,6.9,0,0,0,4,0,0,0
28/09/2018,Friday,5,7,14.5,62,1.5,2000,7.2,0.03,0,0,4,0,0,0
28/09/2018,Friday,5,8,15.2,58,1.7,2000,6.9,0.29,0,0,4,0,0,0
28/09/2018,Friday,5,9,16.5,50,1.2,2000,6,0.66,0,0,4,0,0,0
28/09/2018,Friday,5,10,17.4,51,1.3,1989,7.1,0.81,0,0,4,0,0,0
28/09/2018,Friday,5,11,17.9,54,1.4,2000,8.4,0.73,0,0,4,0,0,0
28/09/2018,Friday,5,12,19,52,1.2,2000,8.9,0.98,0,0,4,0,0,0
28/09/2018,Friday,5,13,19.1,53,1.4,2000,9.2,0.76,0,0,4,0,0,0
28/09/2018,Friday,5,14,19.4,53,1.4,2000,9.5,0.68,0,0,4,0,0,0
28/09/2018,Friday,5,15,20.3,52,1.3,2000,10.1,1.15,0,0,4,0,0,0
28/09/2018,Friday,5,16,21.9,46,1.2,1995,9.7,1.67,0,0,4,0,0,0
28/09/2018,Friday,5,17,21.7,52,1.1,2000,11.4,0.79,0,0,4,0,0,0
28/09/2018,Friday,5,18,20.4,56,1.7,2000,11.3,0.2,0,0,4,0,0,0
28/09/2018,Friday,5,19,19.3,61,0.8,2000,11.5,0.01,0,0,4,0,0,0
28/09/2018,Friday,5,20,18,67,0.7,2000,11.7,0,0,0,4,0,0,0
28/09/2018,Friday,5,21,17.8,66,1.1,2000,11.3,0,0,0,4,0,0,0
28/09/2018,Friday,5,22,17.1,70,1,2000,11.5,0,0,0,4,0,0,0
28/09/2018,Friday,5,23,16.6,69,1,2000,10.8,0,0,0,4,0,0,0
29/09/2018,Saturday,6,0,16.6,69,1,2000,10.8,0,0,0,4,0,1,1037
29/09/2018,Saturday,6,1,16.2,71,0.9,2000,10.9,0,0,0,4,0,1,982
29/09/2018,Saturday,6,2,15.8,71,1.1,2000,10.5,0,0,0,4,0,1,690
29/09/2018,Saturday,6,3,15.5,73,1,2000,10.6,0,0,0,4,0,1,493
29/09/2018,Saturday,6,4,15.4,74,0.9,2000,10.7,0,0,0,4,0,1,301
29/09/2018,Saturday,6,5,15,77,0.5,2000,10.9,0,0,0,4,0,1,208
29/09/2018,Saturday,6,6,14.6,81,1,2000,11.3,0,0,0,4,0,1,290
29/09/2018,Saturday,6,7,14.7,76,0.8,2000,10.5,0.02,0,0,4,0,1,513
29/09/2018,Saturday,6,8,15.7,65,1.2,2000,9.1,0.54,0,0,4,0,1,848
29/09/2018,Saturday,6,9,18.3,58,1.4,1958,9.8,1.24,0,0,4,0,1,1076
29/09/2018,Saturday,6,10,20.8,52,1.5,2000,10.5,1.88,0,0,4,0,1,1071
29/09/2018,Saturday,6,11,22.3,50,1.3,2000,11.3,2.36,0,0,4,0,1,1284
29/09/2018,Saturday,6,12,23.8,44,1.7,2000,10.8,2.66,0,0,4,0,1,1495
29/09/2018,Saturday,6,13,24.9,40,1.4,2000,10.3,2.75,0,0,4,0,1,1752
29/09/2018,Saturday,6,14,26.2,33,1.8,2000,8.6,2.62,0,0,4,0,1,1892
29/09/2018,Saturday,6,15,26.5,33,1.4,2000,8.9,2.25,0,0,4,0,1,2065
29/09/2018,Saturday,6,16,26.6,34,1.3,2000,9.4,1.69,0,0,4,0,1,2254
29/09/2018,Saturday,6,17,26.3,31,1,2000,7.8,1.03,0,0,4,0,1,2432
29/09/2018,Saturday,6,18,24.8,41,0.5,2000,10.6,0.33,0,0,4,0,1,2397
29/09/2018,Saturday,6,19,22.5,43,0.4,2000,9.2,0,0,0,4,0,1,2021
29/09/2018,Saturday,6,20,21.3,46,0.1,2000,9.2,0,0,0,4,0,1,1835
29/09/2018,Saturday,6,21,20.1,54,1.2,2000,10.4,0,0,0,4,0,1,1781
29/09/2018,Saturday,6,22,19.3,55,0.5,2000,10,0,0,0,4,0,1,1501
29/09/2018,Saturday,6,23,18.6,59,0.7,2000,10.4,0,0,0,4,0,1,1229
30/09/2018,Sunday,7,0,18.1,60,0.2,2000,10.2,0,0,0,4,0,0,0
30/09/2018,Sunday,7,1,17.5,66,0.5,2000,11,0,0,0,4,0,0,0
30/09/2018,Sunday,7,2,17.3,68,0.7,2000,11.3,0,0,0,4,0,0,0
30/09/2018,Sunday,7,3,17,70,0.9,2000,11.4,0,0,0,4,0,0,0
30/09/2018,Sunday,7,4,16.6,73,0.3,2000,11.7,0,0,0,4,0,0,0
30/09/2018,Sunday,7,5,16.1,78,0.4,2000,12.2,0,0,0,4,0,0,0
30/09/2018,Sunday,7,6,15.5,80,0.4,2000,12,0,0,0,4,0,0,0
30/09/2018,Sunday,7,7,15.1,81,0.8,1939,11.8,0.03,0,0,4,0,0,0
30/09/2018,Sunday,7,8,16.2,69,1.1,2000,10.4,0.54,0,0,4,0,0,0
30/09/2018,Sunday,7,9,18.5,62,0.5,1847,11,1,0,0,4,0,0,0
30/09/2018,Sunday,7,10,20.7,62,1.3,1679,13.1,1.41,0,0,4,0,0,0
30/09/2018,Sunday,7,11,20.2,63,2.8,1195,12.9,1.25,0,0,4,0,0,0
30/09/2018,Sunday,7,12,20.8,47,3.1,1665,9,2,0,0,4,0,0,0
30/09/2018,Sunday,7,13,21.1,42,4.6,1954,7.6,2.74,0,0,4,0,0,0
30/09/2018,Sunday,7,14,21.1,32,4.4,1999,3.7,2.48,0,0,4,0,0,0
30/09/2018,Sunday,7,15,21.3,32,3.8,2000,3.9,2.31,0,0,4,0,0,0
30/09/2018,Sunday,7,16,21.2,28,3.2,2000,1.9,1.77,0,0,4,0,0,0
30/09/2018,Sunday,7,17,20.4,31,3.2,2000,2.6,1.06,0,0,4,0,0,0
30/09/2018,Sunday,7,18,18.3,34,3.3,2000,2.1,0.36,0,0,4,0,0,0
30/09/2018,Sunday,7,19,17.1,35,2.9,2000,1.4,0,0,0,4,0,0,0
30/09/2018,Sunday,7,20,16,39,2.9,2000,2,0,0,0,4,0,0,0
30/09/2018,Sunday,7,21,15.2,40,3,2000,1.6,0,0,0,4,0,0,0
30/09/2018,Sunday,7,22,14.6,46,2.2,2000,3,0,0,0,4,0,0,0
30/09/2018,Sunday,7,23,14.1,53,2.1,2000,4.6,0,0,0,4,0,0,0
01/10/2018,Monday,1,0,14.1,55,2.6,2000,5.1,0,0,0,4,0,1,680
01/10/2018,Monday,1,1,13.9,57,2,2000,5.5,0,0,0,4,0,1,402
01/10/2018,Monday,1,2,13.9,56,2.4,2000,5.2,0,0,0,4,0,1,262
01/10/2018,Monday,1,3,13.6,56,1.6,2000,4.9,0,0,0,4,0,1,179
01/10/2018,Monday,1,4,13.7,56,1.9,2000,5,0,0,0,4,0,1,143
01/10/2018,Monday,1,5,13.7,57,1.8,1999,5.3,0,0,0,4,0,1,246
01/10/2018,Monday,1,6,13.3,56,2.3,2000,4.6,0,0,0,4,0,1,632
01/10/2018,Monday,1,7,13.1,58,2.1,1997,5,0.03,0,0,4,0,1,1429
01/10/2018,Monday,1,8,13.7,54,2.4,1960,4.5,0.39,0,0,4,0,1,2101
01/10/2018,Monday,1,9,14.9,50,3.4,1989,4.5,1.08,0,0,4,0,1,1106
01/10/2018,Monday,1,10,16.3,47,3.6,1815,4.9,1.93,0,0,4,0,1,856
01/10/2018,Monday,1,11,17,45,4.5,1966,4.9,2.04,0,0,4,0,1,959
01/10/2018,Monday,1,12,18.4,40,3.5,1958,4.5,2.28,0,0,4,0,1,1138
01/10/2018,Monday,1,13,17.6,49,4.7,2000,6.7,1.89,0,0,4,0,1,1087
01/10/2018,Monday,1,14,19.3,36,3.5,1986,3.8,2.28,0,0,4,0,1,1137
01/10/2018,Monday,1,15,19,40,3.8,1983,5,1.96,0,0,4,0,1,1258
01/10/2018,Monday,1,16,17.7,47,3.4,2000,6.2,0.81,0,0,4,0,1,1357
01/10/2018,Monday,1,17,17.2,53,2.9,2000,7.5,0.25,0,0,4,0,1,1799
01/10/2018,Monday,1,18,16.6,61,2.9,2000,9,0.16,0,0,4,0,1,2857
01/10/2018,Monday,1,19,16.2,62,2.2,2000,8.9,0,0,0,4,0,1,2122
01/10/2018,Monday,1,20,15.4,63,2.1,2000,8.3,0,0,0,4,0,1,1824
01/10/2018,Monday,1,21,14.6,66,4,2000,8.3,0,0,0,4,0,1,1777
01/10/2018,Monday,1,22,13.9,69,0.5,2000,8.2,0,0,0,4,0,1,1501
01/10/2018,Monday,1,23,13.4,69,3.7,2000,7.8,0,0,0,4,0,1,1057
02/10/2018,Tuesday,2,0,13,72,1.8,1987,8,0,0,0,4,0,0,0
02/10/2018,Tuesday,2,1,12.5,74,1.9,1992,7.9,0,0,0,4,0,0,0
02/10/2018,Tuesday,2,2,12.3,75,1.6,1840,7.9,0,0,0,4,0,0,0
02/10/2018,Tuesday,2,3,11.8,78,0.3,1843,8,0,0,0,4,0,0,0
02/10/2018,Tuesday,2,4,11.2,80,0.3,1236,7.8,0,0,0,4,0,0,0
02/10/2018,Tuesday,2,5,10.8,82,0.3,1778,7.8,0,0,0,4,0,0,0
02/10/2018,Tuesday,2,6,10.6,81,0,1798,7.4,0,0,0,4,0,0,0
02/10/2018,Tuesday,2,7,10.4,81,0.3,1956,7.2,0.02,0,0,4,0,0,0
02/10/2018,Tuesday,2,8,11.2,69,0.9,1714,5.7,0.49,0,0,4,0,0,0
02/10/2018,Tuesday,2,9,13.9,66,1.6,1427,7.6,1.11,0,0,4,0,0,0
02/10/2018,Tuesday,2,10,16.7,58,2.4,1554,8.3,1.81,0,0,4,0,0,0
02/10/2018,Tuesday,2,11,18.3,44,3,1878,5.8,2.35,0,0,4,0,0,0
02/10/2018,Tuesday,2,12,19.4,41,3.1,1956,5.7,2.67,0,0,4,0,0,0
02/10/2018,Tuesday,2,13,20.4,36,2.6,1776,4.8,2.71,0,0,4,0,0,0
02/10/2018,Tuesday,2,14,21.5,39,2.5,1691,6.9,2.56,0,0,4,0,0,0
02/10/2018,Tuesday,2,15,21.8,38,2.6,1913,6.8,2.22,0,0,4,0,0,0
02/10/2018,Tuesday,2,16,21.7,36,3.2,1929,5.9,1.64,0,0,4,0,0,0
02/10/2018,Tuesday,2,17,21.2,40,2.4,2000,7,0.98,0,0,4,0,0,0
02/10/2018,Tuesday,2,18,19.2,48,2.2,2000,7.9,0.28,0,0,4,0,0,0
02/10/2018,Tuesday,2,19,17.6,57,1.7,2000,8.9,0,0,0,4,0,0,0
02/10/2018,Tuesday,2,20,16.8,62,2,2000,9.4,0,0,0,4,0,0,0
02/10/2018,Tuesday,2,21,16.2,65,1.5,2000,9.6,0,0,0,4,0,0,0
02/10/2018,Tuesday,2,22,15.5,69,0.8,1987,9.8,0,0,0,4,0,0,0
02/10/2018,Tuesday,2,23,14.8,68,0.1,1994,8.9,0,0,0,4,0,0,0
03/10/2018,Wednesday,3,0,14.5,74,0.4,2000,9.9,0,0,0,4,1,1,1040
03/10/2018,Wednesday,3,1,13.8,75,0.5,2000,9.4,0,0,0,4,1,1,882
03/10/2018,Wednesday,3,2,13.2,77,1.2,1972,9.2,0,0,0,4,1,1,685
03/10/2018,Wednesday,3,3,12.6,78,0.6,1907,8.8,0,0,0,4,1,1,497
03/10/2018,Wednesday,3,4,12.1,80,1.2,1834,8.7,0,0,0,4,1,1,284
03/10/2018,Wednesday,3,5,11.8,82,1.1,1878,8.8,0,0,0,4,1,1,173
03/10/2018,Wednesday,3,6,11.4,84,0.3,1742,8.7,0,0,0,4,1,1,278
03/10/2018,Wednesday,3,7,11.2,85,0.3,1593,8.7,0.02,0,0,4,1,1,440
03/10/2018,Wednesday,3,8,11.8,73,1,1649,7.1,0.49,0,0,4,1,1,762
03/10/2018,Wednesday,3,9,14.4,61,0.7,1340,6.9,1.21,0,0,4,1,1,966
03/10/2018,Wednesday,3,10,17.3,53,0.7,1406,7.6,1.83,0,0,4,1,1,1113
03/10/2018,Wednesday,3,11,20.3,46,1.6,1409,8.2,2.29,0,0,4,1,1,1248
03/10/2018,Wednesday,3,12,21.4,40,1.4,1973,7.2,2.53,0,0,4,1,1,1634
03/10/2018,Wednesday,3,13,22.5,40,2.6,1854,8.2,2.64,0,0,4,1,1,1849
03/10/2018,Wednesday,3,14,23.4,35,1.6,1972,7,2.51,0,0,4,1,1,1995
03/10/2018,Wednesday,3,15,24.1,34,2,1996,7.2,2.14,0,0,4,1,1,2200
03/10/2018,Wednesday,3,16,24,34,2.7,2000,7.1,1.62,0,0,4,1,1,2112
03/10/2018,Wednesday,3,17,23.3,36,1.7,1960,7.3,0.95,0,0,4,1,1,2400
03/10/2018,Wednesday,3,18,21.5,43,1.8,2000,8.3,0.26,0,0,4,1,1,2235
03/10/2018,Wednesday,3,19,20,49,1.5,2000,8.9,0,0,0,4,1,1,1792
03/10/2018,Wednesday,3,20,18.6,55,1.5,2000,9.3,0,0,0,4,1,1,1744
03/10/2018,Wednesday,3,21,17.6,59,1.6,2000,9.4,0,0,0,4,1,1,1594
03/10/2018,Wednesday,3,22,16.9,63,0.2,2000,9.8,0,0,0,4,1,1,1393
03/10/2018,Wednesday,3,23,16.1,63,0.6,2000,9,0,0,0,4,1,1,1033
04/10/2018,Thursday,4,0,15.5,65,0.8,2000,8.9,0,0,0,4,0,0,0
04/10/2018,Thursday,4,1,14.7,69,0.6,2000,9,0,0,0,4,0,0,0
04/10/2018,Thursday,4,2,14,73,0.5,1992,9.2,0,0,0,4,0,0,0
04/10/2018,Thursday,4,3,13.6,75,0.8,1960,9.2,0,0,0,4,0,0,0
04/10/2018,Thursday,4,4,13.3,75,0.4,1792,8.9,0,0,0,4,0,0,0
04/10/2018,Thursday,4,5,13.2,73,0.9,1857,8.4,0,0,0,4,0,0,0
04/10/2018,Thursday,4,6,13.2,73,1.1,1900,8.4,0,0,0,4,0,0,0
04/10/2018,Thursday,4,7,13.2,75,0.8,1780,8.8,0.01,0,0,4,0,0,0
04/10/2018,Thursday,4,8,13.9,68,0.9,1912,8,0.34,0,0,4,0,0,0
04/10/2018,Thursday,4,9,16.7,58,1.8,1821,8.3,1.22,0,0,4,0,0,0
04/10/2018,Thursday,4,10,19,49,1.7,1980,8,1.73,0,0,4,0,0,0
04/10/2018,Thursday,4,11,21.3,41,1.9,1963,7.5,2.36,0,0,4,0,0,0
04/10/2018,Thursday,4,12,23.2,38,1.7,1990,8,2.44,0,0,4,0,0,0
04/10/2018,Thursday,4,13,23.4,39,1.4,2000,8.6,1.72,0,0,4,0,0,0
04/10/2018,Thursday,4,14,24.3,39,1.7,2000,9.4,2.18,0,0,4,0,0,0
04/10/2018,Thursday,4,15,25.3,39,1.6,2000,10.3,1.88,0,0,4,0,0,0
04/10/2018,Thursday,4,16,25.1,41,1,2000,10.9,1.22,0,0,4,0,0,0
04/10/2018,Thursday,4,17,24.2,44,1.5,2000,11.1,0.58,0,0,4,0,0,0
04/10/2018,Thursday,4,18,23.1,48,1.3,2000,11.4,0.2,0,0,4,0,0,0
04/10/2018,Thursday,4,19,22.3,50,1.4,2000,11.3,0,0,0,4,0,0,0
04/10/2018,Thursday,4,20,21.3,53,1.8,2000,11.3,0,0,0,4,0,0,0
04/10/2018,Thursday,4,21,20.5,57,2,2000,11.6,0,0,0,4,0,0,0
04/10/2018,Thursday,4,22,19.8,60,1.6,2000,11.8,0,0,0,4,0,0,0
04/10/2018,Thursday,4,23,19.4,62,1.7,2000,11.9,0,0,0,4,0,0,0
05/10/2018,Friday,5,0,19,64,1.9,2000,12,0,0,0,4,0,1,973
05/10/2018,Friday,5,1,18.6,66,1.7,2000,12.1,0,0,0,4,0,1,735
05/10/2018,Friday,5,2,18.2,64,2,2000,11.2,0,0,0,4,0,1,515
05/10/2018,Friday,5,3,18,61,1.8,2000,10.3,0,0,0,4,0,1,329
05/10/2018,Friday,5,4,17.7,57,1.3,2000,9,0,0,0,4,0,1,221
05/10/2018,Friday,5,5,17.6,57,1.1,2000,8.9,0,0,0,4,0,1,223
05/10/2018,Friday,5,6,17.7,55,1.5,2000,8.5,0,0,0,4,0,1,531
05/10/2018,Friday,5,7,17.7,56,1.3,2000,8.8,0,0,0,4,0,1,282
05/10/2018,Friday,5,8,16.9,72,1.3,2000,11.8,0.04,0.3,0,4,0,1,208
05/10/2018,Friday,5,9,16.3,85,1.8,942,13.7,0.13,1.2,0,4,0,1,47
05/10/2018,Friday,5,10,15.8,89,1.8,742,13.9,0.18,1.5,0,4,0,1,33
05/10/2018,Friday,5,11,16.1,89,2.4,1112,14.2,0.4,1.5,0,4,0,1,29
05/10/2018,Friday,5,12,16.6,90,1.7,518,14.9,0.51,2,0,4,0,1,23
05/10/2018,Friday,5,13,16.9,95,1.6,325,16,0.48,4,0,4,0,1,22
05/10/2018,Friday,5,14,17.2,95,1.6,553,16.3,0.48,2.5,0,4,0,1,17
05/10/2018,Friday,5,15,17.2,96,0.6,213,16.5,0.26,4,0,4,0,1,8
05/10/2018,Friday,5,16,17.1,97,1.7,382,16.6,0.15,6,0,4,0,1,28
05/10/2018,Friday,5,17,16.9,97,2.1,728,16.4,0.08,5.5,0,4,0,1,66
05/10/2018,Friday,5,18,16.7,96,1.6,1461,16,0.03,1,0,4,0,1,74
05/10/2018,Friday,5,19,16.6,96,2.4,1072,15.9,0,1.5,0,4,0,1,55
05/10/2018,Friday,5,20,16.5,96,2.7,1047,15.8,0,1,0,4,0,1,44
05/10/2018,Friday,5,21,16.5,96,2.2,963,15.8,0,1.5,0,4,0,1,32
05/10/2018,Friday,5,22,16.2,92,2.6,1771,14.8,0,1.5,0,4,0,1,23
05/10/2018,Friday,5,23,16.3,91,1.8,1811,14.8,0,0.5,0,4,0,1,4
06/10/2018,Saturday,6,0,16.4,94,1.8,1744,15.4,0,1,0,4,0,0,0
06/10/2018,Saturday,6,1,16.7,89,2.4,1814,14.8,0,1,0,4,0,0,0
06/10/2018,Saturday,6,2,16.9,88,2.5,2000,14.8,0,1.5,0,4,0,0,0
06/10/2018,Saturday,6,3,16.8,90,3.3,1601,15.1,0,2,0,4,0,0,0
06/10/2018,Saturday,6,4,16.9,89,2.7,1577,15,0,2.5,0,4,0,0,0
06/10/2018,Saturday,6,5,16.7,93,2.8,360,15.5,0,4.5,0,4,0,0,0
06/10/2018,Saturday,6,6,16.5,96,2.3,417,15.8,0,8.5,0,4,0,0,0
06/10/2018,Saturday,6,7,16.5,97,2.3,364,16,0,9.5,0,4,0,1,5
06/10/2018,Saturday,6,8,16.6,97,2,457,16.1,0.01,9,0,4,0,1,6
06/10/2018,Saturday,6,9,16.7,97,2.9,550,16.2,0.05,6,0,4,0,1,5
06/10/2018,Saturday,6,10,17,97,1.5,676,16.5,0.15,6,0,4,0,1,2
06/10/2018,Saturday,6,11,17.5,95,2,1214,16.6,0.35,3.5,0,4,0,1,20
06/10/2018,Saturday,6,12,18,92,2.9,1999,16.6,0.45,1,0,4,0,1,130
06/10/2018,Saturday,6,13,17.7,89,5,2000,15.8,0.62,0.5,0,4,0,1,529
06/10/2018,Saturday,6,14,19.3,79,3.6,2000,15.5,1.36,0,0,4,0,1,941
06/10/2018,Saturday,6,15,21,67,4.1,2000,14.6,2.05,0,0,4,0,1,1236
06/10/2018,Saturday,6,16,21.5,62,3.4,2000,13.9,1.26,0,0,4,0,1,1601
06/10/2018,Saturday,6,17,21.1,64,1.2,2000,14,0.4,0,0,4,0,1,1870
06/10/2018,Saturday,6,18,20.5,66,1.2,2000,13.9,0.16,0,0,4,0,1,2012
06/10/2018,Saturday,6,19,19.7,72,0.6,2000,14.5,0,0,0,4,0,1,1761
06/10/2018,Saturday,6,20,19.4,67,0.8,2000,13.1,0,0,0,4,0,1,1567
06/10/2018,Saturday,6,21,18.5,78,0.1,2000,14.5,0,0,0,4,0,1,1731
06/10/2018,Saturday,6,22,17.7,78,0.3,2000,13.8,0,0,0,4,0,1,1459
06/10/2018,Saturday,6,23,16.9,84,0.9,2000,14.1,0,0,0,4,0,1,1162
07/10/2018,Sunday,7,0,16.3,86,0.3,2000,13.9,0,0,0,4,0,1,1049
07/10/2018,Sunday,7,1,16,88,1.2,2000,14,0,0,0,4,0,1,768
07/10/2018,Sunday,7,2,15.7,88,0.4,2000,13.7,0,0,0,4,0,1,538
